1.000000000000000000e+00,5.242786757032118494e-01,8.444037876361379924e-01,8.540980042555442742e-01,6.465299955822876310e-01,7.491601901280457998e-01,8.017797013799455863e-01,9.083431909196407750e-01,8.804036516046361838e-01,9.078593060177129193e-01,8.467945323955091697e-01,8.215058589371738718e-01,9.078975850315593732e-01,8.959462909179303214e-01,8.605522086694026296e-01,7.703537685227003218e-01,6.747042917011770724e-01,3.181767914530294616e-01,7.584053086877733385e-01,7.098007207587998524e-01,8.269823904816804294e-01,8.464814137959668638e-01,7.990434393800158741e-01,9.125304098657208707e-01,7.409629019183897602e-01,8.905444441086859397e-01,8.467897868005945794e-01,8.124661221366323849e-01,6.354562474947107464e-01,7.192843996965643250e-01,6.498327947100970281e-01,8.388497153137802753e-01,8.877250390637710931e-01,7.502601767825669565e-01,8.024550427224785842e-01,8.734920945475216358e-01,7.835753906156597282e-01,7.374729123738121839e-01,8.505492692996408088e-01,7.801918978705291163e-01,3.478598153487657552e-01,8.921497425655244840e-01,9.128640541642643047e-01,9.124541958434456701e-01,7.108684845315366152e-01,7.077363531161492416e-01,8.439755510445101638e-01,8.779572996426805442e-01,7.311640346219053788e-01,9.137430147927813051e-01,8.448808187025176331e-01,7.267468796449880752e-01,8.907188122485523163e-01,7.694274681935031612e-01,7.670386181758668265e-01,8.830726967639157543e-01,9.191253907451656380e-01,8.346057743091398473e-01
5.242786757032118494e-01,1.000000000000000000e+00,6.138350017777425283e-01,5.368607514239281953e-01,5.637422250005235114e-01,7.353033950122896956e-01,7.531862754078156863e-01,4.949367815335673493e-01,5.796998676882236801e-01,5.801977195335542570e-01,5.759685841134221107e-01,6.545953181402693888e-01,5.355543286964578042e-01,5.008288799503007871e-01,5.367139188645062564e-01,5.386070617494890245e-01,6.383350927827148302e-01,6.777998639418937321e-01,6.194192026233777959e-01,7.814233056085456708e-01,6.695575562269191483e-01,5.972959891710906133e-01,7.159506432371950391e-01,4.994207434885984398e-01,6.210482535805694759e-01,6.407360406714852630e-01,7.040585014673624853e-01,4.014164915184883498e-01,6.807757187495316886e-01,5.472248183265046029e-01,8.455834315484647146e-01,5.749949107237979362e-01,5.210563537321737382e-01,5.520834368448185314e-01,7.087386537867028657e-01,6.496983960337421316e-01,6.371703283465672829e-01,6.313380777767362284e-01,5.728321059298839835e-01,7.391169393663057363e-01,4.656054956806998657e-01,5.803479565150816422e-01,4.955404866945174458e-01,5.500251878455468812e-01,6.630259618697849078e-01,8.217275169102284949e-01,6.876407655366486571e-01,6.278712365173054755e-01,8.217737056802040252e-01,5.365108266991576169e-01,5.018668609202776576e-01,5.810415546874225790e-01,5.682100701026255862e-01,7.986953115822942317e-01,6.068773999945736852e-01,5.422851603088802985e-01,4.987580907991440160e-01,5.355288069668523443e-01
8.444037876361379924e-01,6.138350017777425283e-01,9.999999999999998890e-01,8.033166438067087523e-01,7.104154780552185411e-01,7.744478482866745672e-01,8.344582899405844634e-01,8.475457225459378519e-01,8.564414709533607617e-01,8.402636013028164097e-01,8.139382641324137690e-01,8.183500238648250269e-01,8.341182355584650931e-01,8.608430794518260321e-01,7.866297769865899792e-01,7.623492910188671701e-01,7.655822806273450132e-01,3.980973998865443564e-01,8.025999945484496578e-01,7.673129929885138534e-01,8.322796953746378623e-01,8.390126773132587923e-01,8.222301886884497701e-01,8.297785525056733391e-01,7.317488661554352181e-01,8.546932494408642222e-01,8.326754127933034821e-01,7.272581937289805953e-01,7.346048779577064591e-01,7.167015895185027130e-01,6.838385905869229786e-01,8.452262089644073662e-01,8.522254017633611456e-01,7.697822609144105988e-01,8.253940824325736170e-01,8.482436760991468594e-01,7.776754559236402908e-01,7.789669167562913721e-01,8.125105012936267856e-01,7.995316966373580136e-01,4.243235425042060083e-01,8.460267710105404682e-01,8.646241580776105051e-01,8.631896973257795480e-01,7.657970028641307714e-01,7.315706440531105637e-01,8.313441170444555439e-01,8.585000889724507811e-01,7.781025894929788356e-01,8.625859325927490717e-01,7.212874297616449493e-01,7.246389130279486945e-01,8.675529208657722924e-01,7.958327348065287188e-01,7.993505885637364194e-01,8.323073835849000845e-01,8.460750514527649591e-01,7.758543137200433204e-01
8.540980042555442742e-01,5.368607514239281953e-01,8.033166438067087523e-01,1.000000000000000000e+00,6.232307938260948088e-01,7.194966038883447990e-01,7.378689273559683182e-01,8.752895267564760884e-01,8.253294308822325398e-01,8.563923440042610080e-01,8.250775524234538194e-01,7.625949205150949206e-01,8.971219369486923556e-01,8.692491284954687591e-01,8.989455601703660870e-01,7.932781372848562995e-01,7.160906533561308684e-01,3.516458673420264081e-01,7.123378009561824875e-01,6.673784178902576469e-01,7.499930131474957795e-01,7.872286884918757721e-01,7.873201174181811979e-01,8.857094134184292367e-01,6.811351085006480677e-01,8.533766927865482632e-01,7.826444515385091449e-01,8.450938808335429764e-01,6.364717929818606290e-01,6.388104754711751987e-01,6.453188797932928322e-01,8.252453279944307329e-01,8.682676611863855420e-01,7.174117179410699485e-01,7.311451259253691770e-01,8.011850338346176992e-01,7.258920117205688305e-01,7.427798368443589982e-01,8.438010327697875734e-01,7.826324662099488627e-01,3.960537673113087020e-01,8.357297573939772573e-01,8.739597805097464311e-01,8.587844023897421852e-01,7.120529168599706304e-01,6.603196155243712395e-01,8.018314022266804786e-01,7.971905038201870797e-01,6.717161654371214263e-01,8.804548842694703836e-01,8.644330632871889408e-01,6.572763850275710196e-01,8.602524182377798700e-01,7.612670716125198300e-01,6.711044225428600685e-01,8.849184464618377044e-01,8.790612534983003323e-01,8.164062863304701878e-01
6.465299955822876310e-01,5.637422250005235114e-01,7.104154780552185411e-01,6.232307938260948088e-01,1.000000000000000222e+00,7.081164358303376760e-01,6.840568547148061507e-01,6.427206737874119336e-01,6.834606487362461236e-01,6.493958975652602827e-01,6.736539802949254030e-01,7.912287921956264736e-01,6.280554830891484919e-01,6.306728381607862310e-01,6.691201923854872557e-01,6.520239689697641117e-01,7.677298425486168698e-01,3.889700678315646254e-01,7.103301026619256442e-01,5.865669958859702771e-01,7.400508337307599716e-01,7.502984657214133435e-01,7.518578768319390537e-01,6.327839306192213353e-01,7.162200393184562364e-01,7.037126234087264232e-01,6.495508753948183722e-01,5.022561512377566872e-01,7.785052901664700764e-01,7.642729724680282777e-01,6.969326482921561761e-01,7.499736489204011924e-01,6.065561080378246706e-01,7.302622423618774228e-01,7.037419866302888627e-01,7.471197230056041416e-01,7.743840315007466391e-01,8.213360546397745487e-01,6.790658025366180794e-01,7.215791302820997455e-01,5.051114633444633295e-01,6.659858641893021680e-01,6.569006069942069370e-01,7.038286918812068915e-01,7.359329051308525216e-01,6.949906441676003688e-01,6.418953133117460963e-01,7.280799651695274433e-01,7.387030635386712119e-01,6.734130526527400962e-01,5.868241775696053653e-01,7.411490072834121534e-01,6.583271691390271130e-01,7.127870534225380084e-01,7.448789572586653751e-01,5.894887443791121395e-01,6.567696758490190190e-01,5.299778239386516709e-01
7.491601901280457998e-01,7.353033950122896956e-01,7.744478482866745672e-01,7.194966038883447990e-01,7.081164358303376760e-01,1.000000000000000000e+00,8.345569732729852808e-01,7.310163590575043946e-01,7.713572226425662315e-01,7.736122271491745472e-01,7.670333506226202358e-01,8.351655859976083729e-01,7.291711754289248448e-01,7.415723152805646645e-01,7.169370462846251790e-01,7.405512609815962932e-01,7.012348159542354242e-01,5.276153480488239289e-01,7.956576699124515706e-01,7.604061927197812709e-01,8.020523564991448584e-01,7.995922945904108126e-01,8.037920404086985604e-01,7.199066746663296268e-01,7.813750353144510719e-01,8.248014157520735523e-01,8.338419479449374894e-01,5.885212885927598725e-01,7.512454582739637177e-01,7.589330209737249477e-01,8.169708333834740932e-01,8.086234274487863471e-01,7.151908903184325261e-01,7.574870788241646613e-01,8.210877020250034741e-01,8.552641965910430244e-01,8.137362915737067492e-01,7.790648195064751036e-01,7.499890669707828250e-01,7.876923764842008735e-01,4.626110180882101464e-01,7.933044073107176075e-01,7.158235409777946590e-01,7.956242995065611057e-01,7.676858623677541571e-01,8.578349699040364040e-01,8.333180846689711707e-01,7.961298054662792056e-01,8.346687257666112192e-01,7.609046875731462212e-01,6.929783720695456006e-01,7.782843374593871877e-01,7.704455870923739846e-01,8.489085376704459396e-01,8.050910106863753413e-01,6.960860424694826909e-01,7.148978222551560791e-01,6.820059220941240286e-01
8.017797013799455863e-01,7.531862754078156863e-01,8.344582899405844634e-01,7.378689273559683182e-01,6.840568547148061507e-01,8.345569732729852808e-01,9.999999999999997780e-01,7.728136231202249462e-01,8.273486064874696622e-01,8.367912729762294610e-01,8.099166470401490958e-01,8.390050772355136521e-01,7.907401162090323954e-01,7.934490757130926442e-01,7.609325645249336301e-01,7.141040444862242209e-01,6.929100357856734504e-01,5.439533639011119304e-01,8.129377258300153342e-01,8.177460687308542031e-01,8.414795453925200119e-01,8.232089626980686470e-01,8.487986626324205419e-01,7.757735232275123627e-01,7.579931329946442142e-01,8.477476260085763382e-01,8.674996143530705472e-01,6.827735255357233468e-01,7.100371855787726005e-01,7.380650646908635260e-01,7.962519318790641787e-01,7.993898306069096016e-01,7.711486599811258058e-01,7.730883879160541650e-01,8.730831958837143025e-01,8.593670109984229422e-01,7.884410797523863090e-01,7.571316174200360960e-01,7.757521549372234926e-01,8.054368664564667268e-01,4.575035065006163304e-01,8.341134908432780160e-01,7.810089068720773575e-01,8.152368042319411146e-01,7.565842370843736120e-01,8.412346371062707773e-01,8.402532594573732805e-01,8.506193306395812836e-01,8.397144859468893552e-01,7.981415505719650083e-01,7.093286511389834681e-01,7.535222520986016859e-01,8.353171914336813275e-01,8.619600933597306724e-01,8.086221490604849071e-01,7.729269138781559301e-01,7.726327442783601507e-01,7.360777273561601719e-01
9.083431909196407750e-01,4.949367815335673493e-01,8.475457225459378519e-01,8.752895267564760884e-01,6.427206737874119336e-01,7.310163590575043946e-01,7.728136231202249462e-01,1.000000000000000000e+00,8.589722832930791752e-01,8.822776257996055582e-01,8.560653262228771210e-01,7.991524581697169172e-01,9.079182388617048627e-01,9.107420962121304253e-01,8.458502804352990845e-01,7.776778184604021815e-01,6.888889694908358896e-01,2.982619763323892670e-01,7.661934823761396007e-01,7.052443151570170210e-01,7.887827722920485174e-01,8.402596673926880921e-01,7.706645938354047543e-01,9.090044846688112301e-01,7.166150554565284825e-01,8.897163511247758727e-01,8.148907167339765056e-01,8.427599720936261862e-01,6.261750003737630577e-01,6.924332479674208951e-01,6.145199897454599602e-01,8.614564253935279581e-01,8.829222038980106824e-01,7.620051890707922881e-01,7.912482943983417671e-01,8.661631382493458764e-01,7.579030919239132524e-01,7.485469989956012871e-01,8.402523585280206042e-01,7.745983970778312910e-01,3.359095586934000011e-01,8.872555031763700306e-01,9.344884417905374718e-01,8.951546890846625582e-01,7.422405242438139261e-01,6.834558514008882701e-01,8.327878037487838059e-01,8.468097838553865220e-01,6.886286309683772311e-01,9.131545048112802432e-01,8.366177261405089993e-01,6.989658344090142750e-01,9.130152217009941396e-01,7.699518621278760300e-01,7.550786573742410690e-01,8.961330596047668573e-01,9.062299257477370862e-01,8.592803529985910682e-01
8.804036516046361838e-01,5.796998676882236801e-01,8.564414709533607617e-01,8.253294308822325398e-01,6.834606487362461236e-01,7.713572226425662315e-01,8.273486064874696622e-01,8.589722832930791752e-01,9.999999999999998890e-01,8.725191583362670311e-01,8.166789531864093732e-01,8.203068439775639265e-01,8.500930920716057715e-01,8.637463094634626470e-01,8.365309469672822518e-01,7.565664543174706047e-01,7.195324323520589926e-01,3.334457893741293866e-01,7.894845220311292877e-01,7.054580452547899450e-01,8.497941262123679396e-01,8.807659718518531244e-01,8.233994147907092165e-01,8.777179649886724944e-01,7.182593658218012767e-01,8.627299945516444524e-01,8.181054004658160350e-01,7.542884659905999545e-01,6.507003675369744666e-01,7.541367745030963521e-01,6.687107255951855178e-01,8.540696864232252272e-01,8.412513811932280650e-01,7.852206357091690014e-01,8.080400318638645274e-01,8.667594409831866908e-01,8.136273105484436163e-01,7.677730228963255410e-01,8.197949578381695801e-01,7.986505702734698620e-01,3.852290199043988395e-01,8.759939405892948061e-01,8.580377305830323431e-01,8.804970295781380241e-01,7.516674191743446531e-01,7.134766949436792682e-01,8.108476332657125196e-01,8.768322424547648763e-01,7.658754487484775719e-01,8.764682301047898028e-01,7.984897530339858385e-01,7.701742534489085523e-01,8.892602617527858300e-01,7.882134197064514236e-01,8.008911539455071393e-01,8.446218488892450749e-01,8.595758700950809628e-01,7.503475343184353719e-01
9.078593060177129193e-01,5.801977195335542570e-01,8.402636013028164097e-01,8.563923440042610080e-01,6.493958975652602827e-01,7.736122271491745472e-01,8.367912729762294610e-01,8.822776257996055582e-01,8.725191583362670311e-01,1.000000000000000222e+00,8.664179039493795642e-01,8.283384431844117435e-01,9.141808660908382622e-01,9.000197383834815934e-01,8.447645289326091156e-01,7.359328436289691577e-01,6.839043476189049509e-01,3.554895405277838094e-01,7.664586623603698579e-01,7.359948302020964395e-01,8.353039745646219094e-01,8.528941831721396083e-01,8.443351489336955451e-01,9.028680137549058848e-01,7.636548861425536128e-01,8.806459174520007149e-01,8.555513365302283013e-01,8.192028445248934476e-01,6.488775105619919437e-01,7.212272183547867588e-01,6.950132736480435502e-01,8.248366849577203341e-01,8.585863330899108359e-01,7.668769112694714396e-01,8.114099955653930607e-01,8.771101120661712880e-01,7.798806118602726878e-01,7.471792309722352643e-01,8.413275491255325367e-01,7.832079059745421512e-01,3.380241942161308355e-01,9.115907950952703009e-01,8.807396610666650139e-01,9.064087131386118212e-01,6.968010941416578063e-01,7.374583184230187882e-01,8.506739914264020985e-01,8.730351869013203148e-01,7.484600484713299640e-01,9.028139375675909850e-01,8.515830414012841576e-01,7.333005113016105581e-01,8.996893744607123988e-01,7.977130814752309007e-01,7.778855646853171102e-01,8.605616357374508141e-01,8.928375528705873032e-01,8.159484568450333652e-01
8.467945323955091697e-01,5.759685841134221107e-01,8.139382641324137690e-01,8.250775524234538194e-01,6.736539802949254030e-01,7.670333506226202358e-01,8.099166470401490958e-01,8.560653262228771210e-01,8.166789531864093732e-01,8.664179039493795642e-01,1.000000000000000000e+00,8.351584264156263204e-01,8.630672733829262144e-01,8.522025118022387158e-01,8.336343383456561451e-01,7.836380575235492030e-01,6.961504104251965419e-01,4.114492162560781097e-01,7.826435001769941335e-01,7.057597106444273294e-01,8.054888365808360318e-01,8.333905268788726062e-01,8.166395360779705737e-01,8.643269004641693787e-01,7.638378462093318166e-01,8.478771338275544744e-01,7.965008102196314832e-01,7.602561175739693811e-01,6.537311079665566460e-01,7.380913102974342443e-01,7.136994385617098091e-01,8.340693541990592541e-01,8.286218065719305192e-01,7.722235801861833115e-01,7.788754604958434413e-01,8.420403893999507394e-01,7.690802973238248796e-01,7.620787074437143094e-01,8.312485770362384452e-01,8.025320119547799669e-01,4.233826960970819009e-01,8.537907584443772402e-01,8.451066243683920121e-01,8.647841403593347076e-01,7.410263997450599049e-01,7.437075882390102866e-01,8.028886344925949548e-01,8.328460994204416323e-01,7.415921308500276199e-01,8.613455879774549739e-01,8.225407274301267391e-01,7.500066697848364328e-01,8.474761819628549020e-01,8.167471607772636144e-01,7.687118237830301570e-01,8.259757013704983608e-01,8.505126885271095949e-01,7.693714365796059385e-01
